"card_slug","card_name","issuer","rank","picking_rate_percent","monthly_saving","previous_spend","monthly_cap","rule_count","tier_count","has_external_benchmark","risk_score","priority","risk_signals","source_url","search_queries"
"naver-card-10419","CU KB국민카드","KB국민","88","1.905","13333","400000","15000","4","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09060","CU KB국민카드 피킹률 | CU KB국민카드 실제 혜택 | KB국민 CU KB국민카드 카드 추천"
"naver-card-10592","SK 주유 400 우리카드","우리","89","1.845","12917","400000","15000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=104167&canvasser=88801076&utm_source=naver_cs&utm_medium=cpc&utm_campaign=MO_카드섹션&utm_content={keyword}&utm_term=SK주유400우리카드","SK 주유 400 우리카드 피킹률 | SK 주유 400 우리카드 실제 혜택 | 우리 SK 주유 400 우리카드 카드 추천"
"naver-card-2487","KB국민 코웨이Ⅱ카드","KB국민","90","1.786","12500","400000","20000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=04423","KB국민 코웨이Ⅱ카드 피킹률 | KB국민 코웨이Ⅱ카드 실제 혜택 | KB국민 KB국민 코웨이Ⅱ카드 카드 추천"
"naver-card-3896","taptap SHOPPING","삼성","91","1.760","12317","300000","300000","4","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1668&alncmpC=QACDMB06&affcode=QACDMB06&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1668_taptap%20SHOPPING&utm_campaign=taptap%20SHOPPING&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","taptap SHOPPING 피킹률 | taptap SHOPPING 실제 혜택 | 삼성 taptap SHOPPING 카드 추천"
"naver-card-2414","NH올원 쇼핑&TLC카드","NH농협","92","1.702","11917","300000","20000","4","3","false","8","P3","not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90000380&FromSite=53","NH올원 쇼핑&TLC카드 피킹률 | NH올원 쇼핑&TLC카드 실제 혜택 | NH농협 NH올원 쇼핑&TLC카드 카드 추천"
"naver-card-1292","신한카드 B.Big(삑)","신한","93","1.681","11767","300000","300000","3","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1187938_2207.html?EntryLoc2=2739&empSeq=501&btnApp=E0F1E3J4&utm_source=naver%5Fcredit&utm_medium=cpc&utm_campaign=online%5Fmobile%5Fbbig","신한카드 B.Big(삑) 피킹률 | 신한카드 B.Big(삑) 실제 혜택 | 신한 신한카드 B.Big(삑) 카드 추천"
"naver-card-10391","디지로카 Wellness","롯데","94","1.636","11450","500000","30000","4","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=94317&vtCdKndC=P15602-A15602&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2407_wellness_01&utm_term=신용카드","디지로카 Wellness 피킹률 | 디지로카 Wellness 실제 혜택 | 롯데 디지로카 Wellness 카드 추천"
"naver-card-10310","KT DC PLUS 롯데카드","롯데","95","1.619","11333","400000","20000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=92456&vtCdKndC=P14445-A14445&npayUseYn=Y","KT DC PLUS 롯데카드 피킹률 | KT DC PLUS 롯데카드 실제 혜택 | 롯데 KT DC PLUS 롯데카드 카드 추천"
"naver-card-10608","무신사 삼성카드","삼성","96","1.610","11267","300000","300000","2","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1911&alncmpC=QACDMB45&affcode=QACDMB45&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1911_%EB%AC%B4%EC%8B%A0%EC%82%AC%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C_musinsa&utm_campaign=%EB%AC%B4%EC%8B%A0%EC%82%AC%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C&utm_medium=naver&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","무신사 삼성카드 피킹률 | 무신사 삼성카드 실제 혜택 | 삼성 무신사 삼성카드 카드 추천"
"naver-card-10375","디지로카 Las Vegas","롯데","97","1.576","11033","0","20000","10","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=94076&vtCdKndC=P15584-A15584&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2406_LasVegas_01&utm_term=신용카드","디지로카 Las Vegas 피킹률 | 디지로카 Las Vegas 실제 혜택 | 롯데 디지로카 Las Vegas 카드 추천"
"naver-card-10509","Trip to 로카","롯데","98","1.513","10593","300000","20000","10","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101225&vtCdKndC=P15678-A15678&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2506_trip_01&utm_term=신용카드","Trip to 로카 피킹률 | Trip to 로카 실제 혜택 | 롯데 Trip to 로카 카드 추천"
"naver-card-10445","신한카드 Biz Plan","신한","99","1.450","10150","500000","30000","3","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1230483_2207.html?EntryLoc2=3501&empSeq=501&btnApp=L0S1H3&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_bizplan&utm_content=card&utm_term={keyword}","신한카드 Biz Plan 피킹률 | 신한카드 Biz Plan 실제 혜택 | 신한 신한카드 Biz Plan 카드 추천"
"naver-card-10344","D4카드의정석Ⅱ","우리","100","1.429","10000","300000","11000","4","1","false","28","P2","estimated_rule | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=103305&canvasser=88801075&utm_source=naver_cs&utm_medium=cpc&utm_campaign=M_%ec%b9%b4%eb%93%9c%ec%84%b9%ec%85%98&utm_content={keyword}&utm_term=D4%EC%B9%B4%EB%93%9C%EC%9D%98%EC%A0%95%EC%84%9D2","D4카드의정석Ⅱ 피킹률 | D4카드의정석Ⅱ 실제 혜택 | 우리 D4카드의정석Ⅱ 카드 추천"
"naver-card-1573","기업은행 용인시민카드","IBK기업은행","101","1.369","9583","300000","10000","2","1","false","8","P3","not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=300&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","기업은행 용인시민카드 피킹률 | 기업은행 용인시민카드 실제 혜택 | IBK기업은행 기업은행 용인시민카드 카드 추천"
"naver-card-1340","참! 좋은 kt wiz 카드","IBK기업은행","102","1.369","9583","300000","10000","6","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=CA01020000&PDLN_CD=12&PDGR_CD=11&PDTM_CD=273&PDCD=0297&ad_cd=nvmo&mz_cd=ADGROUN","참! 좋은 kt wiz 카드 피킹률 | 참! 좋은 kt wiz 카드 실제 혜택 | IBK기업은행 참! 좋은 kt wiz 카드 카드 추천"
"naver-card-1591","신한카드 Shopping","신한","103","1.333","9333","500000","50000","1","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1187935_2207.html?EntryLoc2=2797&empSeq=501&btnApp=CO0M1&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_shopping","신한카드 Shopping 피킹률 | 신한카드 Shopping 실제 혜택 | 신한 신한카드 Shopping 카드 추천"
"naver-card-1684","롯데백화점 롯데카드","롯데","104","1.310","9167","300000","10000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://m.lottecard.co.kr/app/LPBOHAA_V100.lc?bId=25335&vtCdKndC=P11714-A11714&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_cashback&utm_content=lottedepartment&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","롯데백화점 롯데카드 피킹률 | 롯데백화점 롯데카드 실제 혜택 | 롯데 롯데백화점 롯데카드 카드 추천"
"naver-card-10107","LOCA LIKIT Shop","롯데","105","1.310","9167","400000","10000","2","1","false","8","P3","not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102811&vtCdKndC=P13955-A13955&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_cashback&utm_content=localikitshop&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","LOCA LIKIT Shop 피킹률 | LOCA LIKIT Shop 실제 혜택 | 롯데 LOCA LIKIT Shop 카드 추천"
"naver-card-10108","LOCA LIKIT Play","롯데","106","1.310","9167","400000","10000","4","1","false","8","P3","not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102810&vtCdKndC=P13949-A13949&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_cashback&utm_content=localikitplay&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","LOCA LIKIT Play 피킹률 | LOCA LIKIT Play 실제 혜택 | 롯데 LOCA LIKIT Play 카드 추천"
"naver-card-10106","LOCA LIKIT Eat","롯데","107","1.310","9167","400000","10000","3","1","false","8","P3","not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102809&vtCdKndC=P13943-A13943&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_cashback&utm_content=localikiteat&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","LOCA LIKIT Eat 피킹률 | LOCA LIKIT Eat 실제 혜택 | 롯데 LOCA LIKIT Eat 카드 추천"
"naver-card-10071","LOCA LIKIT","롯데","108","1.310","9167","400000","10000","5","1","false","8","P3","not_officially_verified","https://m.lottecard.co.kr/spa/card/booth?bId=70893&vtCdKndC=P13746-A13746&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_cashback&utm_content=localikit&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","LOCA LIKIT 피킹률 | LOCA LIKIT 실제 혜택 | 롯데 LOCA LIKIT 카드 추천"
"naver-card-1692","KB국민 청춘대로 톡톡카드","KB국민","109","1.310","9167","300000","10000","4","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09174","KB국민 청춘대로 톡톡카드 피킹률 | KB국민 청춘대로 톡톡카드 실제 혜택 | KB국민 KB국민 청춘대로 톡톡카드 카드 추천"
"naver-card-10506","LG헬로비전 롯데카드","롯데","110","1.310","9167","300000","20000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101227&vtCdKndC=P11708-A11708&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2506_hello_01&utm_term=신용카드","LG헬로비전 롯데카드 피킹률 | LG헬로비전 롯데카드 실제 혜택 | 롯데 LG헬로비전 롯데카드 카드 추천"
"naver-card-1889","기업은행 참! 좋은 다이소카드","IBK기업은행","111","1.286","9000","300000","10000","4","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=CA01020000&PDLN_CD=12&PDGR_CD=11&PDTM_CD=312&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","기업은행 참! 좋은 다이소카드 피킹률 | 기업은행 참! 좋은 다이소카드 실제 혜택 | IBK기업은행 기업은행 참! 좋은 다이소카드 카드 추천"
"naver-card-10350","NH농협 K-패스카드","NH농협","112","1.274","8917","400000","10000","9","1","false","28","P2","estimated_rule | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010471&FromSite=53","NH농협 K-패스카드 피킹률 | NH농협 K-패스카드 실제 혜택 | NH농협 NH농협 K-패스카드 카드 추천"
"naver-card-2348","신한카드 경차사랑 Life","신한","113","1.261","8824","300000","300000","1","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1188377_2207.html?EntryLoc2=2893&empSeq=502&btnApp=VJ1&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_smallcar","신한카드 경차사랑 Life 피킹률 | 신한카드 경차사랑 Life 실제 혜택 | 신한 신한카드 경차사랑 Life 카드 추천"
"naver-card-10490","신한카드 Discount Plan","신한","114","1.250","8750","400000","10000","10","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1232369_2207.html?EntryLoc2=3538&empSeq=507&btnApp=DP1W&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_discountplan&utm_content=card&utm_term={keyword}","신한카드 Discount Plan 피킹률 | 신한카드 Discount Plan 실제 혜택 | 신한 신한카드 Discount Plan 카드 추천"
"naver-card-2676","트레이더스 신세계 삼성카드","삼성","115","1.250","8750","400000","10000","6","1","false","28","P2","estimated_rule | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1602&alncmpC=QACDMB19&affcode=QACDMB19&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1602_%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%8D%94%EC%8A%A4%20%EC%8B%A0%EC%84%B8%EA%B3%84%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C&utm_campaign=%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%8D%94%EC%8A%A4%20%EC%8B%A0%EC%84%B8%EA%B3%84%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","트레이더스 신세계 삼성카드 피킹률 | 트레이더스 신세계 삼성카드 실제 혜택 | 삼성 트레이더스 신세계 삼성카드 카드 추천"
"naver-card-2612","KB국민 The Easy카드","KB국민","116","1.250","8750","500000","10000","10","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CXHIACRC0002.cms?mainCC=b&allianceCode=09250&solicitorcode=7030023030&jehuId=NPAY","KB국민 The Easy카드 피킹률 | KB국민 The Easy카드 실제 혜택 | KB국민 KB국민 The Easy카드 카드 추천"
"naver-card-10291","I-PET카드","IBK기업은행","117","1.214","8500","400000","10000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=342&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","I-PET카드 피킹률 | I-PET카드 실제 혜택 | IBK기업은행 I-PET카드 카드 추천"
"naver-card-10160","올바른HOMETOWN카드","NH농협","118","1.214","8500","400000","20000","2","3","false","28","P2","estimated_rule | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010161&FromSite=53","올바른HOMETOWN카드 피킹률 | 올바른HOMETOWN카드 실제 혜택 | NH농협 올바른HOMETOWN카드 카드 추천"
"naver-card-10528","zgm 스스로카드","NH농협","119","1.202","8417","100000","100000","10","1","false","43","P2","single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010575&FromSite=53","zgm 스스로카드 피킹률 | zgm 스스로카드 실제 혜택 | NH농협 zgm 스스로카드 카드 추천"
"naver-card-10505","신한카드 KaPick","신한","120","1.202","8417","400000","10000","4","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1222372_2207.html?empSeq=502&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_kapick&utm_content=card&utm_term={keyword}","신한카드 KaPick 피킹률 | 신한카드 KaPick 실제 혜택 | 신한 신한카드 KaPick 카드 추천"
"naver-card-10102","삼성 iD ON 카드","삼성","121","1.190","8333","300000","10000","6","1","false","28","P2","estimated_rule | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1731&alncmpC=QACDMB01&affcode=QACDMB01&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1731_%EC%82%BC%EC%84%B1%20iD%20ON%20%EC%B9%B4%EB%93%9C&utm_campaign=%EC%82%BC%EC%84%B1%20iD%20ON%20%EC%B9%B4%EB%93%9C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD ON 카드 피킹률 | 삼성 iD ON 카드 실제 혜택 | 삼성 삼성 iD ON 카드 카드 추천"
"naver-card-10130","삼성카드 BIZ LEADERS","삼성","122","1.190","8333","500000","10000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1716&alncmpC=QACDMB10&affcode=QACDMB10&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1716_%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%20BIZ%20LEADERS&utm_campaign=%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%20BIZ%20LEADERS&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성카드 BIZ LEADERS 피킹률 | 삼성카드 BIZ LEADERS 실제 혜택 | 삼성 삼성카드 BIZ LEADERS 카드 추천"
"naver-card-10500","SKT T라이트 신한카드","신한","123","1.167","8167","300000","15000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1196330_2207.html?EntryLoc2=2981&empSeq=502&btnApp=dp01&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_sktlight&utm_content=card&utm_term={keyword}","SKT T라이트 신한카드 피킹률 | SKT T라이트 신한카드 실제 혜택 | 신한 SKT T라이트 신한카드 카드 추천"
"naver-card-10219","zgm.휴가중카드","NH농협","124","1.131","7917","500000","100000","3","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010184&FromSite=53","zgm.휴가중카드 피킹률 | zgm.휴가중카드 실제 혜택 | NH농협 zgm.휴가중카드 카드 추천"
"naver-card-3881","taptap DRIVE","삼성","125","1.095","7667","300000","15000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1667&alncmpC=QACDMB18&affcode=QACDMB18&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1667_taptap%20DRIVE&utm_campaign=taptap%20DRIVE&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","taptap DRIVE 피킹률 | taptap DRIVE 실제 혜택 | 삼성 taptap DRIVE 카드 추천"
"naver-card-10584","NH올원더풀카드","NH농협","126","1.095","7667","400000","60000","8","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://nhpay.nonghyup.com/gatewayin?menu_scid=CD502000F&CD_WRS_SQNO=90010604&FromSite=53","NH올원더풀카드 피킹률 | NH올원더풀카드 실제 혜택 | NH농협 NH올원더풀카드 카드 추천"
"naver-card-10403","카드의정석 EVERY DISCOUNT","우리","127","1.034","7240","0","12000","10","1","false","28","P2","estimated_rule | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=103729&canvasser=88801075&utm_source=naver_cs&utm_medium=cpc&utm_campaign=M_%ec%b9%b4%eb%93%9c%ec%84%b9%ec%85%98&utm_content={keyword}&utm_term=%EC%B9%B4%EB%93%9C%EC%9D%98%EC%A0%95%EC%84%9D+EVERY+DISCOUNT","카드의정석 EVERY DISCOUNT 피킹률 | 카드의정석 EVERY DISCOUNT 실제 혜택 | 우리 카드의정석 EVERY DISCOUNT 카드 추천"
"naver-card-10186","zgm.streaming카드","NH농협","128","0.857","6000","400000","7000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://smartcard.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010179&FromSite=53","zgm.streaming카드 피킹률 | zgm.streaming카드 실제 혜택 | NH농협 zgm.streaming카드 카드 추천"
"naver-card-10485","신한카드 Discount Plan+","신한","129","0.833","5833","400000","10000","10","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1232390_2207.html?EntryLoc2=3537&empSeq=511&btnApp=DP1W&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_discountplanplus&utm_content=card&utm_term={keyword}","신한카드 Discount Plan+ 피킹률 | 신한카드 Discount Plan+ 실제 혜택 | 신한 신한카드 Discount Plan+ 카드 추천"
"naver-card-10507","KT 가족만족 DC 신한카드","신한","130","0.821","5750","300000","15000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1223352_2207.html?EntryLoc2=3337&empSeq=502&btnApp=L0S1H3&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_ktcard&utm_content=card&utm_term={keyword}","KT 가족만족 DC 신한카드 피킹률 | KT 가족만족 DC 신한카드 실제 혜택 | 신한 KT 가족만족 DC 신한카드 카드 추천"
"naver-card-115","KB국민 굿데이카드","KB국민","131","0.798","5583","300000","100000","1","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=09061&mainCC=b","KB국민 굿데이카드 피킹률 | KB국민 굿데이카드 실제 혜택 | KB국민 KB국민 굿데이카드 카드 추천"
"naver-card-10489","현대카드M-경차전용카드 Edition2(유류세환급)","현대","132","0.792","5544","300000","120000","2","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardflag=J&cardWcd=MSCRE2&eventCode=NCL5Y","현대카드M-경차전용카드 Edition2(유류세환급) 피킹률 | 현대카드M-경차전용카드 Edition2(유류세환급) 실제 혜택 | 현대 현대카드M-경차전용카드 Edition2(유류세환급) 카드 추천"
"naver-card-10554","BC 바로 ZONE 카드","BC","133","0.774","5417","300000","300000","2","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=104520&incnChnlDv=Mobile&affiCd=R011","BC 바로 ZONE 카드 피킹률 | BC 바로 ZONE 카드 실제 혜택 | BC BC 바로 ZONE 카드 카드 추천"
"naver-card-10194","BC 바로 그린카드","BC","134","0.714","5000","200000","5000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=100980&incnChnlDv=Mobile&affiCd=R011","BC 바로 그린카드 피킹률 | BC 바로 그린카드 실제 혜택 | BC BC 바로 그린카드 카드 추천"
"naver-card-4047","국민행복 삼성카드 V2","삼성","135","0.714","5000","300000","5000","5","1","false","28","P2","estimated_rule | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1688&alncmpC=QACDMB15&affcode=QACDMB15&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1688_%EA%B5%AD%EB%AF%BC%ED%96%89%EB%B3%B5%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%20V2&utm_campaign=%EA%B5%AD%EB%AF%BC%ED%96%89%EB%B3%B5%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%20V2&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","국민행복 삼성카드 V2 피킹률 | 국민행복 삼성카드 V2 실제 혜택 | 삼성 국민행복 삼성카드 V2 카드 추천"
"naver-card-10039","KB국민행복카드","KB국민","136","0.714","5000","400000","5000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=02065&mainCC=b","KB국민행복카드 피킹률 | KB국민행복카드 실제 혜택 | KB국민 KB국민행복카드 카드 추천"
"naver-card-710","KB국민 그린카드(전국형)","KB국민","137","0.714","5000","200000","5000","6","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=02087&mainCC=b","KB국민 그린카드(전국형) 피킹률 | KB국민 그린카드(전국형) 실제 혜택 | KB국민 KB국민 그린카드(전국형) 카드 추천"
"naver-card-3076","KB국민 그린카드(서울형)","KB국민","138","0.714","5000","200000","5000","7","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=02086&mainCC=b","KB국민 그린카드(서울형) 피킹률 | KB국민 그린카드(서울형) 실제 혜택 | KB국민 KB국민 그린카드(서울형) 카드 추천"
